,band_gap
1.8682000000000003,2
1.8684000000000005,2
1.8685,1
1.8686,1
1.8688,3
1.8689,1
1.869,1
1.8697,2
1.8707,2
1.8709,1
1.870900000000001,1
1.8710000000000004,1
1.8711,1
1.8714,1
1.8717,1
1.873,1
1.8733,2
1.8735,1
1.8738,1
1.8747000000000005,1
1.8748,2
1.8749,1
1.8753,1
1.8755,1
1.8756,1
1.8757999999999997,1
1.8763,1
1.8764,1
1.8765,1
1.8766,1
1.8769,1
1.8771,1
1.8771000000000004,1
1.8772,1
1.878,1
1.8784,1
1.8786,1
1.8787,1
1.879,1
1.8790000000000004,1
1.8797,1
1.8799,1
1.8805,1
1.8808,3
1.8813,1
1.8816,1
1.882,1
1.8822,2
1.8824999999999996,1
1.8825000000000005,1
1.8826,1
1.8828,3
1.8829,1
1.883,1
1.8831,1
1.8841,1
1.8841000000000008,1
1.8843,1
1.8846,1
1.8849,1
1.8851,1
1.8858,1
1.8859,1
1.8861,1
1.8864,1
1.8868,1
1.8873,1
1.8877,1
1.8878,1
1.8881,1
1.8882,1
1.8885000000000003,1
1.8886,1
1.8889,1
1.8892,1
1.8897,2
1.8898,1
1.8899,2
1.8901,2
1.8903,2
1.8906,1
1.8907,2
1.8907000000000005,1
1.8915,1
1.8916,2
1.8917,1
1.8923,1
1.8931999999999995,1
1.8938,2
1.894,1
1.8942999999999997,1
1.8945,1
1.8947,1
1.8948,2
1.8951,1
1.8954,2
1.8956000000000004,1
1.8958,1
1.896,1
1.8962,1
1.8962000000000003,1
1.8963,2
1.8965,1
1.8967,1
1.8975,1
1.8976,1
1.8986,1
1.8987000000000005,1
1.8989,1
1.8992,1
1.8996999999999995,1
1.8997,1
1.8998,1
1.9,2
1.9005,1
1.9007,1
1.9009,1
1.901,2
1.9013,1
1.902,1
1.9025,1
1.9026,2
1.9029000000000005,1
1.9033,1
1.9035,1
1.9036,1
1.9036000000000004,1
1.9039,1
1.904,1
1.9040000000000004,1
1.9042000000000003,1
1.9043,1
1.9047,2
1.9048000000000007,1
1.905,2
1.9064,1
1.9065,1
1.9067,1
1.9069,1
1.9075,1
1.908,1
1.9082,1
1.9089,1
1.9091,1
1.9092,1
1.91,1
1.9101000000000004,1
1.9109,1
1.9111,1
1.9114,1
1.9115,1
1.9117000000000008,1
1.9118,1
1.9119,1
1.9124,1
1.9131,2
1.9139,1
1.9144,1
1.9145999999999992,1
1.9148000000000005,1
1.9151,1
1.9159,2
1.9162000000000003,1
1.9164,1
1.9165,1
1.9166,2
1.9169,1
1.9169000000000005,1
1.917,1
1.9174,1
1.9176,2
1.9177,1
1.9195,1
1.9199,2
1.9200000000000004,1
1.9202,1
1.9216,1
1.9221,1
1.9222,3
1.9227000000000003,1
1.9228000000000005,1
1.923,1
1.9236,1
1.9238,1
1.9244,1
1.9247,1
1.9251,2
1.9254,1
1.9255999999999995,1
1.9256,1
1.9259000000000004,1
1.9262,1
1.9277,1
1.928,2
1.9283,1
1.9285,1
1.9288000000000003,1
1.929,1
1.9296,1
1.9299,1
1.9303,2
1.9305,1
1.9307,1
1.931,1
1.9312,1
1.9315,1
1.9319000000000008,1
1.9323,1
1.9327,1
1.9328,2
1.9334,1
1.9335,1
1.9336,1
1.9337,1
1.9339,1
1.9339000000000004,1
1.9342,1
1.9343000000000004,1
1.9345,1
1.9346,1
1.9349,1
1.935,1
1.9354,1
1.9357,2
1.9363,1
1.9366,1
1.9371,1
1.9372,1
1.9376,1
1.9379,1
1.938,1
1.9381,1
1.9383,1
1.9389,1
1.9393,2
1.9397,1
1.9402,3
1.940599999999999,1
1.9409,1
1.9410000000000005,1
1.9419999999999995,1
1.9422,1
1.9423,1
1.9425,1
1.9426,2
1.9427,1
1.9437,1
1.9441,1
1.9442,1
1.9445,2
1.9446000000000003,2
1.9449,2
1.9451,1
1.9458,1
1.9459,2
1.946,1
1.9466,1
1.9469,1
1.9475,1
1.9476,1
1.948,2
1.9482,1
1.9486000000000003,1
1.949,3
1.9493,1
1.9497,1
1.9505,1
1.9515,1
1.9516,1
1.952,1
1.953,1
1.9534,1
1.9538,1
1.954,1
1.9544,1
1.9553,1
1.9553000000000005,1
1.9554,1
1.9559,1
1.9563,1
1.9565,1
1.9565999999999997,1
1.9566,1
1.9569,2
1.957,1
1.9571,1
1.9572,1
1.9573,1
1.9578,2
1.9583,1
1.9584,1
1.9586,1
1.9592000000000005,1
1.9593,2
1.9593000000000005,1
1.9594,1
1.9597,1
1.9601,1
1.9602,1
1.9603,1
1.9606,1
1.9607,1
1.9608,1
1.9614000000000005,1
1.9618999999999995,1
1.9629,1
1.9632000000000005,1
1.964,1
1.9640000000000004,1
1.9641,2
1.9643,2
1.9647,1
1.9649,3
1.965,1
1.9651,2
1.9661,1
1.9666,1
1.9668,2
1.9682,2
1.9683,1
1.9684,1
1.9685,2
1.9687,1
1.9688,1
1.9691,3
1.9691000000000003,1
1.9694,1
1.9695,1
1.9702000000000008,1
1.9705,2
1.9707,1
1.9708,2
1.9715,1
1.9716,1
1.9717,1
1.9719,1
1.9722,2
1.9725,1
1.9727,1
1.9729,1
1.9731,1
1.9732,1
1.9735,1
1.9737,1
1.9741,1
1.9743,3
1.9746,1
1.9749,1
1.975,1
1.9753,1
1.9754,2
1.9755,1
1.9759,1
1.976,1
1.9763,1
1.9765000000000008,1
1.9766999999999992,1
1.9768,2
1.9772,1
1.9778,1
1.9779,1
1.9784,1
1.9788,1
1.979000000000001,1
1.9791,1
1.9792,1
1.9794,1
1.9798,2
1.9799,1
1.98,1
1.9801,1
1.9817,1
1.9819,1
1.982,1
1.9821,1
1.9822999999999995,1
1.9835000000000005,1
1.9838999999999996,1
1.9839,3
1.9845,1
1.9847,1
1.9849,1
1.985,1
1.9851,2
1.9851000000000003,1
1.9852,1
1.9853,1
1.9853000000000005,1
1.9854,1
1.9855,1
1.9856,1
1.9856000000000005,1
1.9857,1
1.9861,2
1.9866,1
1.9867,1
1.9868,1
1.9872,1
1.9873,2
1.9874,1
1.9877,1
1.988,1
1.9880000000000004,1
1.9881,1
1.9885,1
1.9888,1
1.9891,1
1.9892,1
1.9899,1
1.9906,1
1.9908,1
1.9911,1
1.9912,1
1.9914,1
1.9921,2
1.9925,2
1.9928,2
1.9930000000000003,1
1.9932000000000003,1
1.9941,1
1.9944,1
1.9945,1
1.9945000000000004,1
1.9947,1
1.9954,1
1.9956,1
1.9957,1
1.996,1
1.9963,1
1.9966,1
1.9967,2
1.9971,1
1.9974000000000005,1
1.9976,1
1.9979,1
1.9981,2
1.9982,1
1.9987,1
1.9993,1
1.9994,1
1.9996,1
2.0001,1
2.0003,1
2.0004,1
2.0005,1
2.0008,1
2.0013,1
2.0016,1
2.0017,1
2.0019,1
2.002,1
2.0024000000000006,1
2.0025,1
2.0033,1
2.0035,1
2.0037000000000003,1
2.0043,1
2.0047,1
2.0049,1
2.005,1
2.0050000000000003,1
2.0051000000000005,1
2.0053,1
2.0057,1
2.0058,1
2.0062,1
2.0064,1
2.0074000000000005,1
2.0075000000000003,1
2.008,1
2.0081,1
2.0082,1
2.0084,1
2.0087000000000006,1
2.009,1
2.0093,1
2.01,2
2.0103,1
2.0104,1
2.0105,1
2.0109000000000004,2
2.0113,1
2.0114,1
2.0115,1
2.0120000000000005,1
2.0122,1
2.0124000000000004,1
2.0132,1
2.0139,1
2.0147000000000004,1
2.0148,1
2.0157000000000003,1
2.0161,1
2.0166000000000004,1
2.0169,3
2.0171,1
2.0174000000000003,1
2.0175,1
2.0176000000000003,1
2.0178000000000003,1
2.0182,1
2.0183,1
2.0184,1
2.0186,1
2.0187,1
2.0188,1
2.0189,1
2.0193,2
2.0194,1
2.0194000000000005,1
2.0196,1
2.02,1
2.0202,1
2.0215,1
2.0216000000000003,1
2.0219,1
2.022,1
2.0223,1
2.0228,2
2.0229,1
2.0234,1
2.0242000000000004,1
2.0243,1
2.0245,1
2.0247,1
2.0247999999999995,1
2.025,1
2.0253,1
2.0255,1
2.0262,1
2.0264,1
2.0265,1
2.0266,1
2.0268,1
2.0273000000000003,1
2.0278,2
2.0279,1
2.0284,1
2.0286,1
2.0292000000000003,1
2.0295,1
2.0297,1
2.0298,1
2.03,3
2.0311,1
2.0313,1
2.0316,2
2.032,1
2.0325,1
2.0333,2
2.0334,1
2.0339,1
2.034,1
2.0348,1
2.0349,2
2.035,1
2.0352,2
2.0353,1
2.0354,1
2.0355,1
2.0357000000000003,2
2.0359,1
2.036,1
2.0371,1
2.0371999999999995,1
2.037300000000001,1
2.0379,2
2.0382,1
2.0388,1
2.0393,1
2.0397,1
2.0401,1
2.0405,1
2.0406,2
2.0410999999999984,1
2.0411,1
2.0414000000000003,1
2.0422,1
2.0423,1
2.0427,2
2.0431,1
2.0435000000000003,1
2.0437,1
2.0437000000000003,1
2.0441000000000003,1
2.0442,1
2.0446,1
2.0447999999999995,1
2.0452000000000004,1
2.0454,1
2.0455,1
2.046,1
2.0460000000000003,1
2.0461,1
2.0463,2
2.0469,1
2.0481,1
2.0482,2
2.0483,2
2.0485,1
2.0492,1
2.049200000000001,1
2.0494000000000003,1
2.0497999999999994,1
2.0499,1
2.0501,1
2.0502,1
2.0504,1
2.0504999999999995,1
2.051,1
2.0518,1
2.0525,1
2.0527999999999995,1
2.0528,1
2.0529,1
2.0531,1
2.0534,1
2.0536,1
2.0538000000000003,1
2.0545,2
2.0546,1
2.0548,1
2.0555000000000003,2
2.0557,1
2.0558,1
2.056,1
2.0562,1
2.0563,1
2.0572000000000004,1
2.057499999999999,1
2.0575,1
2.058,2
2.0584,2
2.0587,1
2.0588,1
2.0589,1
2.0589000000000004,1
2.0591,1
2.0593,1
2.0601,1
2.0601000000000003,1
2.061,1
2.0619,1
2.062,1
2.0624,1
2.0633000000000004,1
2.0638,1
2.0643,1
2.0644,1
2.0646,1
2.0651,1
2.0654000000000003,1
2.0657,1
2.0658,1
2.066,1
2.0661,1
2.0665,1
2.0675,1
2.0676,1
2.068,1
2.0681,1
2.0681000000000003,1
2.0682,1
2.0683,1
2.0688000000000004,1
2.0693,1
2.0696000000000003,1
2.0698,1
2.07,1
2.0701,2
2.0703,1
2.0707,1
2.0709,2
2.0711,1
2.0717,2
2.0717000000000003,1
2.0718,1
2.0719,1
2.0722,1
2.0725,1
2.0727,1
2.0728,1
2.073,1
2.0731,1
2.0732,1
2.0735,1
2.0737,1
2.0739,1
2.074,1
2.0754,1
2.0756,1
2.0765,1
2.0771999999999995,1
2.0772,1
2.0774000000000004,1
2.0776,1
2.0777,1
2.0781,1
2.0784,1
2.0785,2
2.0789,1
2.0793,1
2.08,1
2.0800000000000005,1
2.0802,1
2.0807,3
2.0811,1
2.0824000000000003,1
2.0825000000000005,1
2.0826,1
2.0828,1
2.0829,1
2.0832,2
2.0832000000000006,1
2.0836999999999994,1
2.084,1
2.0844,2
2.0845,1
2.0857,2
2.0858,2
2.0859999999999994,1
2.0860000000000003,1
2.0863000000000005,1
2.0865,1
2.087,1
2.0871,1
2.0872,1
2.0875000000000004,1
2.0876,1
2.0877,1
2.0878,1
2.088,1
2.0889,1
2.0892,1
2.0895,1
2.0896,1
2.0897,1
2.0898000000000003,1
2.0899,2
2.0903,1
2.0903000000000005,1
2.0906,1
2.0907,1
2.0907000000000004,1
2.0914,1
2.0915,1
2.0918,1
2.0923,1
2.0927,1
2.0929,2
2.0929999999999995,1
2.0930000000000004,1
2.0933,1
2.0935,1
2.0936,1
2.0936000000000003,1
2.0942,3
2.0948,1
2.0949,1
2.0952,2
2.0955,1
2.0958,1
2.0961,1
2.0962000000000005,1
2.0964000000000005,1
2.0966,2
2.0967,2
2.0968,1
2.0969,1
2.0973,1
2.0974,1
2.0983,1
2.0984,1
2.0986,1
2.0992999999999995,1
2.0994,1
2.0994999999999995,1
2.0995000000000004,1
2.0997,1
2.0998,1
2.0999,1
2.1,1
2.1001,2
2.1002,1
2.1006,1
2.1007,1
2.101,1
2.1011000000000006,1
2.1014,2
2.1032,1
2.1033000000000004,1
2.1035,1
2.1041,1
2.1049,2
2.105,1
2.1050000000000004,1
2.1053,1
2.1054,1
2.1056,1
2.1057,1
2.1057999999999995,1
2.1060000000000003,1
2.1062000000000003,1
2.1063,1
2.1064,1
2.1067,1
2.1072,1
2.1076,1
2.1079,1
2.1079000000000003,2
2.1082,1
2.1084,1
2.1085000000000003,1
2.1089,1
2.1091,1
2.1094,1
2.1096,1
2.1097,1
2.1104000000000003,1
2.1109,1
2.1115,1
2.112,1
2.1121,1
2.1123,1
2.1128,1
2.1129,1
2.1131,1
2.1134,1
2.1135,2
2.1138,1
2.1142,1
2.1145,1
2.1146,1
2.1146000000000003,1
2.1147,1
2.1149,1
2.115900000000001,1
2.116,1
2.1161,1
2.1162,3
2.1163,1
2.1165000000000003,2
2.1167,1
2.1169,2
2.1171,2
2.1178000000000003,1
2.1187000000000005,1
2.119,1
2.1190999999999995,1
2.1192,1
2.1193,1
2.1194,1
2.1197000000000004,1
2.1198,2
2.1201,1
2.1203,1
2.1207,1
2.121,1
2.1211,1
2.1213,1
2.1214,1
2.1214000000000004,1
2.122,1
2.1220000000000003,1
2.1222,1
2.1224000000000003,1
2.1241,1
2.1242,1
2.1251999999999995,1
2.1252999999999997,1
2.1254,2
2.1255,1
2.1259,2
2.1263000000000005,1
2.1268,2
2.1272,1
2.1274,1
2.1275,1
2.1276,1
2.1278,1
2.1278999999999995,1
2.1281,1
2.1282,1
2.1283,1
2.1283000000000003,1
2.1284,1
2.129,2
2.1292,1
2.1295,1
2.1295999999999995,1
2.1298000000000004,1
2.1301,1
2.1305,1
2.1307000000000005,1
2.131,2
2.1312,1
2.1315,1
2.1318,1
2.132,1
2.1321,1
2.1323,1
2.133,1
2.1331,1
2.1336000000000004,1
2.1339,1
2.134,1
2.1345,1
2.1347,1
2.1349,1
2.135,1
2.1351,2
2.1353,1
2.1354,1
2.1357,1
2.1358,1
2.1362,1
2.1363,1
2.1363000000000003,1
2.1364,2
2.1367,1
2.1367000000000003,1
2.1369,1
2.1378,1
2.1387,1
2.1389,1
2.1396,1
2.1397,1
2.1398,1
2.1399,1
2.14,1
2.1403,1
2.1404,1
2.1406,1
2.1409,1
2.141,1
2.1412,2
2.1416,1
2.1418,1
2.1421,1
2.1425,1
2.1426,1
2.1429,1
2.143,2
2.1432,1
2.143299999999999,1
2.1433,1
2.1437,2
2.1438,1
2.1439000000000004,1
2.1444,1
2.1448,1
2.1448000000000005,1
2.145,1
2.1455,1
2.1461,1
2.1462,1
2.1466000000000003,1
2.1467,2
2.1481,2
2.1482999999999994,1
2.1491,1
2.1496,1
2.1498,2
2.1499,1
2.1502,1
2.1502000000000003,1
2.1504000000000003,1
2.1505,1
2.1511000000000005,1
2.1515000000000004,1
2.1517,2
2.1518,1
2.1521,1
2.1524,1
2.1525000000000003,1
2.1526,1
2.1529,1
2.1530000000000005,1
2.1532,1
2.1533,1
2.1535,1
2.1538,1
2.1541,1
2.1542,1
2.1543,1
2.1546,1
2.1548,1
2.1552,1
2.1555000000000004,1
2.1557,1
2.1562,1
2.1564000000000005,1
2.1566,2
2.157,1
2.1571,1
2.1575,2
2.1575999999999995,1
2.1579000000000006,1
2.158,1
2.1583,1
2.1584000000000003,1
2.1585,2
2.1592,1
2.1593,1
2.1594,1
2.1599,1
2.1599000000000004,1
2.16,1
2.1601,1
2.1607,1
2.1607000000000003,1
2.161,1
2.1613999999999995,2
2.1618,1
2.1629,1
2.1636,1
2.1637,1
2.1638,1
2.1642,2
2.1643,1
2.1648,2
2.1651,1
2.1662,2
2.1673,1
2.1674,1
2.1681000000000004,1
2.1683,1
2.1685000000000003,1
2.1687,1
2.1698,2
2.1699,1
2.17,1
2.1701,1
2.1705,1
2.1707,1
2.1708000000000003,1
2.1714,1
2.172,1
2.1722,1
2.1723,2
2.1725,2
2.1726,1
2.1731,1
2.1735,1
2.1738,1
2.1747,1
2.1748,1
2.1751,1
2.1753,1
2.1759,1
2.1765000000000008,1
2.1768,1
2.177,1
2.1770000000000005,1
2.1777,2
2.1778000000000004,2
2.1781,1
2.1782,1
2.179,1
2.1790000000000003,1
2.1792,1
2.1796,1
2.1797,1
2.1797000000000004,1
2.1799,1
2.18,1
2.1801,1
2.1802,1
2.1803,1
2.1805000000000003,1
2.1806,1
2.1810000000000005,1
2.1812,1
2.1813,1
2.1816,1
2.1817,1
2.1819,1
2.1821,1
2.1826,1
2.1828,1
2.183,1
2.1831,1
2.1834,1
2.1838999999999995,1
2.1839,1
2.1845000000000003,1
2.1846,3
2.1847,1
2.1848,1
2.1851,1
2.1852,1
2.1853,2
2.1854,1
2.1855,2
2.1857,1
2.1862,1
2.1864,1
2.1874,1
2.1876999999999995,1
2.1881,1
2.1883000000000004,1
2.1889,1
2.1889000000000003,1
2.189,2
2.1895,1
2.1896,1
2.1903000000000006,2
2.1906,1
2.1907,1
2.1907999999999994,1
2.1909,2
2.1910000000000003,1
2.1913,1
2.1916,1
2.1916999999999995,1
2.1924,1
2.1927000000000003,1
2.1932,1
2.1935,1
2.1936,1
2.1937999999999995,1
2.1942,1
2.1943,2
2.1944,1
2.1945,1
2.1952,1
2.1959,1
2.1961000000000004,1
2.1963,1
2.1964,1
2.1966,1
2.1968,1
2.1971,1
2.1978,1
2.1979,1
2.198,1
2.1981,1
2.1986,1
2.1988,1
2.1992,1
2.1993000000000005,1
2.1995,1
2.2001,1
2.2014000000000005,1
2.2018,1
2.2025,1
2.2026,2
2.2037,1
2.2042,1
2.2045,1
2.2046,1
2.2047,1
2.205,1
2.2054000000000005,1
2.2055,2
2.2059999999999995,1
2.2066,2
2.2071,1
2.2072,1
2.2076,3
2.2078,1
2.2079,1
2.2080999999999995,1
2.2083000000000004,1
2.2085,1
2.2088,1
2.2091,1
2.2091000000000003,1
2.2092,1
2.2093,1
2.2095,1
2.2099,2
2.2101,2
2.2103,1
2.2108,1
2.2113,1
2.2113000000000005,1
2.2114,1
2.2117,1
2.2121000000000004,1
2.2124,1
2.2126,2
2.2135,1
2.2137,1
2.214,2
2.2141,1
2.2151,1
2.2156,1
2.2157,1
2.2157000000000004,1
2.216,1
2.2163,1
2.2166,1
2.217,1
2.2173,2
2.2175,1
2.218,1
2.2181,1
2.2181999999999995,1
2.2182000000000004,1
2.2188,1
2.2190000000000003,1
2.2195,1
2.2196,1
2.2207,1
2.221,1
2.2215000000000003,1
2.2218,1
2.222,1
2.2225,1
2.223,1
2.2231,1
2.2235,1
2.2241,1
2.2242,1
2.2246,2
2.225,1
2.2252,1
2.2255,1
2.2258,1
2.226,1
2.2261,1
2.2281,1
2.2283,1
2.2284,1
2.2285,1
2.229,2
2.2294,1
2.2295,1
2.2297,1
2.23,1
2.2308000000000003,2
2.231,1
2.2312,1
2.2314000000000003,1
2.2316,1
2.2318,1
2.2322,1
2.2327000000000004,2
2.2329,1
2.2331,1
2.2333,2
2.2333000000000003,1
2.2334,1
2.2335000000000003,1
2.2338,1
2.2339,1
2.2349,1
2.2353,1
2.2355,1
2.2358,1
2.2364,1
2.2366,1
2.2367,1
2.2368,1
2.2370000000000005,1
2.2372,1
2.2378,1
2.2381,1
2.2382,1
2.2385,2
2.2386,1
2.239,1
2.2393,1
2.2396000000000003,1
2.2403000000000004,1
2.2404,1
2.2405,1
2.2406,1
2.2409,1
2.2415000000000003,1
2.2419,1
2.2427,1
2.2432,1
2.2433,1
2.2436,1
2.2437,1
2.244,2
2.2440999999999995,1
2.2447,1
2.2451,1
2.2452,1
2.2456,3
2.2457000000000003,1
2.2459,2
2.246,2
2.2461,1
2.2463,1
2.2465,1
2.2466,1
2.2467,1
2.247,1
2.2471,1
2.2472000000000003,1
2.2476000000000003,1
2.2479,1
2.2483000000000004,1
2.2487,1
2.2487999999999992,1
2.2494,1
2.2498,1
2.25,1
2.2502,1
2.2503,1
2.251,1
2.2513,1
2.2521,1
2.2522,1
2.2525,1
2.2526,1
2.2528,1
2.2538,1
2.2543,1
2.2547,1
2.2554,1
2.2561,1
2.2563000000000004,1
2.2567000000000004,1
2.2569,1
2.2573,1
2.2575000000000003,1
2.2578,3
2.258,2
2.2581,1
2.2582,1
2.2583,2
2.2583000000000006,1
2.2587,2
2.2590000000000003,1
2.2593,1
2.2595,2
2.26,2
2.2607000000000004,1
2.2611,1
2.2614,1
2.2615,1
2.2621,1
2.2622,1
2.2623000000000006,1
2.2625,3
2.2627,1
2.2639,1
2.2644,2
2.2652,1
2.266,1
2.2667,1
2.2668000000000004,1
2.2669,2
2.2671,1
2.2672,2
2.2678000000000003,1
2.268,1
2.2683,1
2.2684,2
2.2687,1
2.2688,1
2.2692,1
2.2701,2
2.2706,1
2.2707,1
2.2709,1
2.271,1
2.2711,2
2.2712,1
2.2714,1
2.2721,1
2.2726,1
2.2731,1
2.2731000000000003,1
2.2732,1
2.2733,1
2.2734,1
2.2735000000000003,1
2.2736,1
2.2738000000000005,1
2.274,1
2.2741,1
2.2744,1
2.2747,1
2.2748,1
2.2750000000000004,1
2.2753,1
2.2756,1
2.2758000000000003,1
2.2762,1
2.2764999999999995,1
2.2766,1
2.2778,1
2.2782,1
2.2783999999999995,1
2.2786,2
2.279,1
2.2792000000000003,1
2.2797,1
2.2799,1
2.2801,1
2.2802999999999995,1
2.2806,1
2.2808,1
2.2809000000000004,1
2.2814,1
2.2815000000000003,1
2.2816,1
2.2818,1
2.2819000000000003,1
2.2821,1
2.2822,1
2.2825,1
2.2826,1
2.2827,1
2.2828,2
2.2829,1
2.2831,1
2.284,1
2.2845000000000004,1
2.2849,1
2.285800000000001,1
2.2862,1
2.2862000000000005,1
2.2867,2
2.2874,1
2.2876,1
2.2881,1
2.2881000000000005,2
2.2883,1
2.2886999999999995,1
2.2892,1
2.2896,1
2.2899,1
2.29,1
2.2907,3
2.2909999999999995,1
2.2911,2
2.2914000000000003,1
2.2917,1
2.2918000000000003,1
2.2921,1
2.2923,1
2.2924999999999995,1
2.2925,1
2.2925000000000004,2
2.2932999999999995,1
2.2937,1
2.2938,1
2.2943,1
2.2943000000000007,1
2.2944000000000004,2
2.2947,1
2.2949,1
2.2951,1
2.2955,1
2.2957,1
2.2960000000000003,1
2.2962,1
2.2966999999999995,1
2.2968,1
2.2977000000000003,1
2.2981,1
2.2984,1
2.2985,1
2.2988,1
2.2989,1
2.299,1
2.2994,3
2.2997,1
2.2999,1
2.3002,1
2.3013000000000003,1
2.3018,1
2.3019,1
2.3023,1
2.3029,1
2.3032,1
2.3034,1
2.3035,2
2.3037,1
2.3038,1
2.3042,1
2.3046,1
2.3053,2
2.3054,1
2.3055000000000003,1
2.3058,3
2.3061,1
2.3069,1
2.3072,1
2.3073,1
2.3074,1
2.3075,1
2.3078000000000003,1
2.3079,1
2.308,2
2.3082,1
2.3082000000000003,1
2.3083,2
2.309,2
2.3093,1
2.3094,1
2.3096,1
2.3099000000000003,1
2.3101000000000003,1
2.3107,3
2.3108,1
2.311,3
2.3111,1
2.3117,1
2.3118,1
2.3121,1
2.3124,1
2.3126,1
2.3128,1
2.3133,2
2.3136,1
2.3138,2
2.3141,1
2.3144,2
2.3149,2
2.315,1
2.3151,1
2.3153,1
2.3154,1
2.3158000000000003,1
2.3173,1
2.3173000000000004,1
2.3175,1
2.3178,1
2.3179,1
2.3181000000000003,1
2.3185,1
2.3187,1
2.3188,1
2.3191,1
2.3193,1
2.3194000000000004,1
2.3198,1
2.3199,1
2.32,1
2.3203,1
2.3209,1
2.321,2
2.3213,1
2.3215,1
2.3219,1
2.322,1
2.3221,1
2.3221000000000003,1
2.3223,1
2.3228,1
2.3231,1
2.3233,1
2.3234000000000004,1
2.3237999999999994,1
2.3241,1
2.3242000000000003,2
2.3245,1
2.3246,1
2.3255,1
2.326,1
2.3269,1
2.3277,1
2.3279,2
2.3280000000000003,1
2.3283,1
2.3284,1
2.3288,1
2.329,1
2.3292,1
2.3293,1
2.3298,1
2.33,1
2.3301,1
2.3302,1
2.3304,1
2.3306,1
2.3308,1
2.3311,2
2.3312,1
2.3315,2
2.3317,2
2.3325,1
2.333,1
2.3331,1
2.3332,1
2.3339,1
2.3342,1
2.3346,1
2.3355,2
2.3357,1
2.3358,2
2.3360000000000003,2
2.3364,1
2.3368,1
2.3375,1
2.3375000000000004,1
2.3376,1
2.3378,1
2.338,1
2.3383,1
2.3386,1
2.3387,1
2.3389,2
2.339,1
2.3391,2
2.3392,1
2.3393,1
2.3399,1
2.34,1
2.3400000000000003,1
2.3406,2
2.3407,2
2.3408,1
2.341,2
2.3411,1
2.3412,1
2.3415,1
2.3417000000000003,1
2.3420000000000005,1
2.3421,1
2.3422,1
2.3423,1
2.3425,1
2.343,1
2.3433,2
2.3434,1
2.3435,1
2.3437,1
2.3442000000000003,2
2.3444,1
2.3444000000000003,1
2.3452,1
2.3454,1
2.346,1
2.3467,1
2.3471,1
2.3472,1
2.3473,1
2.3474000000000004,1
2.3481,1
2.3488,1
2.3494,1
2.35,2
2.3502,1
2.3503,1
2.3509,2
2.351,1
2.3513,1
2.3515,1
2.3516,1
2.3516000000000004,1
2.3520000000000003,1
2.3522,1
2.3526,1
2.3534,3
2.3536,2
2.3538,2
2.354,1
2.3541,1
2.3544,1
2.3548,1
2.3549,1
2.3551,1
2.3555,1
2.3557,1
2.355700000000001,1
2.3558000000000003,1
2.3562,1
2.3562000000000003,1
2.3563,1
2.3566,2
2.357,1
2.3575,1
2.3576,1
2.3577,1
2.3579,1
2.358,2
2.3585000000000003,2
2.3589,1
2.3591,1
2.3593,1
2.3597,1
2.3604,1
2.3605,1
2.3608,1
2.361,1
2.3613000000000004,1
2.3615,1
2.3617,1
2.3618,1
2.362,1
2.3623,1
2.3624,1
2.3627,1
2.3629,1
2.3631,1
2.3641,1
2.3646,1
2.3653,1
2.3655,1
2.3656,1
2.3657000000000004,1
2.3659,1
2.366,1
2.3663000000000003,1
2.3675,1
2.3677,2
2.3680000000000003,1
2.3694,1
2.3698,1
2.369800000000001,1
2.37,1
2.370000000000001,1
2.3702,1
2.3702000000000005,1
2.3706000000000005,1
2.3707000000000003,1
2.3708,1
2.3713,3
2.3714,1
2.3716000000000004,1
2.3721,1
2.3723,1
2.3729,1
2.3729000000000005,2
2.373,1
2.3731,1
2.3734,1
2.3736999999999995,1
2.3747,1
2.3747000000000003,1
2.3755,1
2.3757,2
2.3759,2
2.3760000000000003,1
2.3761,1
2.3761999999999994,1
2.3763,1
2.3772,1
2.3773,1
2.3774,1
2.3776,1
2.3783,1
2.3783000000000003,1
2.3786,1
2.3788,1
2.3791,1
2.3793,1
2.3794,1
2.3797,1
2.3798,1
2.3798000000000004,1
2.3801,1
2.3802000000000003,1
2.3803,1
2.3805,1
2.3806,1
2.3809,1
2.381,1
2.3811,1
2.3813,1
2.3814,1
2.3816,1
2.3822,2
2.3825,1
2.3828,1
2.383,1
2.3837,1
2.3838,1
2.384,1
2.3841,2
2.3844,1
2.3849,2
2.385,1
2.3854,1
2.3857,1
2.3862,1
2.3863,1
2.3872,1
2.3873,1
2.3879,1
2.3881,1
2.3887,1
2.3893,1
2.3893000000000004,1
2.39,1
2.3901000000000003,1
2.3902,1
2.3903,1
2.3904,1
2.3907,1
2.3908,1
2.3911,1
2.3912,1
2.3916,1
2.3917,1
2.3921,1
2.3922,1
2.3923,2
2.3926,1
2.3926000000000003,1
2.3929,2
2.3933,1
2.3936,1
2.3942,2
2.3943000000000003,1
2.3945,1
2.3951,1
2.3952,1
2.3953,1
2.396,1
2.396000000000001,1
2.3967,1
2.3969,1
2.3974,1
2.3976,1
2.398,1
2.3987,1
2.3989,1
2.3990000000000005,1
2.3998,1
2.4001,1
2.4003,1
2.401,1
2.4013,1
2.4018,1
2.4025000000000003,1
2.4026000000000005,1
2.4028,1
2.4029,1
2.4031,1
2.4038,1
2.4043000000000005,1
2.4045,1
2.4046,1
